Loc_ID,Lat,Long
132462,34.51536,-99.64628
132463,29.18527,-97.3436
132464,29.7616,-93.69545
132465,29.68913,-99.00446
132466,31.93933,-97.49667
132467,33.72679,-94.4763
132468,29.66661,-96.3169
132469,32.14876,-93.75963
132470,32.52791,-97.64474
132471,32.00653,-96.47833
132472,32.3993,-98.10725
132473,29.14773,-95.51826
132474,29.35301,-96.46053
132475,29.35329,-97.61916
132476,30.07604,-98.03945
132477,25.80952,-98.36084
132478,31.43238,-96.77167
132479,28.82386,-96.04522
132480,30.65798,-97.47195
132481,30.30825,-95.37188
132482,30.43215,-93.45822
132483,26.67257,-98.71863
132484,33.24373,-95.66941
132485,29.32801,-95.12383
132486,32.37735,-97.76085
132487,29.68164,-95.80274
132488,32.20792,-94.56133
132489,33.05957,-97.05835
132490,31.83682,-95.5455
132491,33.26622,-96.55695
132492,33.91289,-96.76248
132493,31.61182,-97.6914
132494,33.61371,-98.12339
132495,29.45358,-95.23384
132496,30.16409,-94.04158
132497,30.07493,-95.07994
132498,33.06263,-98.04058
132499,33.0093,-96.3983
132500,32.26902,-96.33527
132501,30.35744,-98.40862
132502,30.75909,-97.99917
132503,29.83551,-97.99029
132504,30.22022,-94.71408
132505,33.35734,-94.97022
132506,31.57653,-100.26231
132507,33.05067,-96.42886
132508,29.79105,-94.84882
132509,30.32827,-97.72112
132510,28.59834,-97.65999
132511,31.1252,-94.06548
132512,31.136,-97.57501
132513,32.17794,-96.84248
132514,30.51938,-97.12277
132515,32.64512,-96.83888
132516,29.63775,-96.81193
132517,28.62109,-97.88277
132518,26.59726,-98.95143
132519,36.31983,-81.65735
132520,37.31957,-75.30548
132521,37.18928,-81.93206
132522,38.40484,-76.67692
132523,36.73181,-78.98558
132524,37.65293,-77.58056
132525,37.23514,-78.72141
132526,38.44039,-77.59637
132527,36.50676,-83.11183
132528,39.32428,-78.42139
132529,37.65709,-78.42529
132530,38.80262,-77.76887
132531,38.55101,-76.71428
132532,38.70372,-77.13749
132533,38.13903,-77.82998
132534,37.18734,-81.07344
132535,39.23039,-77.4997
132536,36.3993,-79.67032
132537,39.17706,-78.39224
132538,38.27179,-78.12388
132539,37.64431,-79.17309
132540,39.18539,-76.68303
132541,37.03181,-77.04748
132542,39.42483,-77.89999
132543,37.04681,-77.09332
132544,39.53177,-77.67222
132545,36.54176,-82.3971
132546,37.46043,-77.69723
132547,36.90957,-80.02394
132548,37.49206,-80.7362
132549,37.03847,-79.44698
132550,36.87262,-80.94121
132551,37.21487,-77.92777
132552,37.69958,-76.98665
132553,36.30764,-78.0575
132554,36.99959,-78.45305
132555,38.59205,-77.1786
132556,37.77209,-77.94971
132557,38.77207,-79.3667
132558,38.12152,-77.79361
132559,36.24649,-81.88847
132560,39.35816,-77.92027
132561,38.97317,-79.16891
132562,37.36014,-78.59418
132563,37.15736,-79.27976
132564,39.13178,-77.0511
132565,37.25015,-78.95556
132566,37.3343,-79.03392
132567,39.18373,-77.22055
132568,39.21372,-78.06166
132569,38.49345,-76.97165
132570,36.19958,-80.36173
132571,36.86792,-75.62743
132572,37.33682,-76.18051
132573,36.5501,-81.88959
132574,36.85764,-80.37282
132575,37.61403,-79.59532
132576,36.73761,-81.419
132577,37.37403,-76.73164
132578,38.52039,-77.09888
132579,37.99653,-77.76859
132580,38.50428,-77.7811
132581,36.96348,-77.39303
132582,36.69654,-78.25833
132583,37.69931,-78.10668
132584,36.41931,-78.06833
132585,36.42569,-79.09808
132586,36.2868,-79.49226
132587,38.90984,-76.89693
132588,36.49904,-76.67494
132589,37.04682,-77.05165
132590,37.04709,-77.90582
132591,37.68709,-77.14499
132592,36.43845,-81.29234
132593,37.61318,-74.97881
132594,36.76985,-80.73894
132595,36.24403,-78.25694
132596,37.41261,-81.42178
132597,37.42624,-79.50449
132598,36.81011,-82.14598
132599,37.01514,-80.2356
132600,36.63399,-82.76404
132601,36.37514,-79.54532
132602,37.92457,-77.35358
132603,36.90804,-77.80726
132604,36.96264,-78.59502
132605,38.68094,-77.0436
132606,36.31626,-77.40802
132607,37.47346,-80.36395
132608,37.53321,-78.48333
132609,37.84402,-78.4703
132610,38.43958,-78.40058
132611,38.87318,-77.64666
132612,37.14598,-77.89527
132613,37.95124,-76.73109
132614,39.01706,-77.71109
132615,37.74986,-79.58254
132616,36.27597,-79.76502
132617,38.02485,-78.55864
132618,37.88486,-76.73689
132619,36.75793,-77.90665
132620,38.47902,-79.21752
132621,39.39067,-76.99582
132622,36.45759,-82.62155
132623,36.70568,-80.28534
132624,38.71761,-77.09582
132625,38.21762,-77.63804
132626,37.30376,-77.83137
132627,39.20344,-77.61165
132628,36.71737,-75.95161
132629,37.46291,-79.73532
132630,37.22098,-77.76693
132631,37.02264,-76.27576
132632,39.18095,-78.95585
132633,38.7379,-78.95363
132634,36.44289,-82.15623
132635,36.34598,-77.20248
132636,36.9907,-76.94276
132637,37.55015,-77.08998
132638,37.1918,-76.20299
132639,39.15622,-76.90637
132640,38.48095,-76.95554
132641,37.44624,-80.382
132642,37.46846,-80.87839
132643,38.58233,-76.83109
132644,37.98402,-77.13832
132645,36.9621,-78.09194
132646,36.52292,-79.65337
132647,37.1593,-80.25726
132648,38.39902,-78.61919
132649,38.58706,-77.73277
132650,36.55124,-79.94005
132651,36.98375,-78.91975
132652,37.1557,-76.97526
132653,38.44206,-76.79637
132654,36.36765,-77.28246
132655,37.93318,-77.85054
132656,38.55817,-77.88444
132657,38.41567,-77.91388
132658,36.30124,-80.56397
132659,37.03788,-82.19099
132660,37.17122,-82.14123
132661,37.33402,-79.13031
132662,37.36598,-77.18637
132663,37.79986,-76.13662
132664,37.65403,-76.12689
132665,38.04431,-78.25527
132666,38.50736,-78.50778
132667,38.64817,-76.90832
132668,39.21345,-77.78082
132669,36.56375,-78.99891
132670,37.92735,-78.42586
132671,38.46734,-77.4747
132672,37.65789,-82.48902
132673,36.37597,-79.29834
132674,37.61237,-78.06972
132675,36.69987,-75.98522
132676,38.10653,-76.98026
132677,38.75957,-79.18892
132678,39.15178,-77.53581
132679,38.41206,-77.94638
132680,38.26763,-76.82217
132681,36.64625,-79.54031
132682,38.61955,-77.6861
132683,37.87598,-77.64776
132684,37.10263,-80.41479
132685,37.01125,-79.6031
132686,38.51708,-78.11168
132687,36.62622,-82.35429
132688,37.68432,-77.6072
132689,36.92847,-79.55087
132690,38.40234,-76.76081
132691,36.78264,-78.97641
132692,39.14761,-77.41303
132693,38.57511,-77.59165
132694,38.97595,-77.07776
132695,37.25765,-77.10773
132696,38.51456,-76.86776
132697,37.77985,-79.39308
132698,36.35898,-83.511
132699,37.29209,-77.775
132700,38.11041,-76.67967
132701,37.90818,-76.84442
132702,37.36736,-76.65358
132703,37.98986,-76.57746
132704,38.48622,-76.94332
132705,39.20789,-76.80581
132706,38.2532,-78.73473
132707,38.98789,-77.66776
132708,37.93765,-77.84693
132709,37.45986,-76.09634
132710,37.34292,-77.16887
132711,36.45765,-77.54694
132712,37.73569,-80.19754
132713,37.23094,-82.38013
132714,39.49566,-77.1836
132715,38.11402,-79.13282
132716,38.48845,-76.81331
132717,39.12984,-77.25499
132718,39.08623,-77.14804
132719,39.01428,-77.61776
132720,37.71514,-78.35416
132721,38.9526,-78.02666
132722,38.12986,-78.47086
132723,38.66983,-76.95221
132724,36.57098,-77.90555
132725,38.3154,-78.06945
132726,37.05375,-78.79225
132727,38.3493,-79.26502
132728,38.69041,-78.6475
132729,37.81098,-78.82308
132730,38.45095,-77.08527
132731,38.444,-77.78971
132732,39.17372,-77.58943
132733,36.48484,-81.90484
132734,39.26484,-78.25777
132735,37.05153,-79.50254
132736,38.7404,-78.53419
132737,38.79957,-79.0378
132738,37.06708,-75.91994
132739,37.53043,-77.13749
132740,38.56428,-77.47748
132741,37.91876,-77.02331
132742,39.26428,-77.60693
132743,38.82263,-77.68861
132744,37.53957,-80.76561
132745,38.63761,-78.61056
132746,39.01095,-77.68971
132747,38.06234,-79.2506
132748,37.8907,-77.69831
132749,37.69513,-76.50746
132750,36.69959,-78.94114
132751,37.06847,-79.75225
132752,39.11595,-79.01224
132753,37.14958,-78.64696
132754,37.66151,-81.16119
132755,37.51542,-79.59893
132756,37.58042,-78.52224
132757,38.37734,-77.42833
132758,37.88013,-79.79088
132759,38.9879,-78.30141
132760,38.39845,-76.88498
132761,37.35876,-76.728
132762,39.09873,-77.21971
132763,37.21681,-76.61522
132764,37.44209,-79.25836
132765,39.20428,-76.8047
132766,36.63343,-82.26905
132767,38.644,-77.77388
132768,38.51095,-77.61082
132769,37.3218,-75.3691
132770,38.54541,-77.71083
132771,37.54097,-77.87334
132772,36.32903,-79.6531
132773,38.61735,-76.92415
132774,36.2518,-80.53505
132775,37.63651,-81.05507
132776,37.71957,-80.28895
132777,36.40842,-83.34711
132778,36.91793,-77.75193
132779,38.55289,-77.60081
132780,37.42237,-76.00578
132781,37.22543,-76.61827
132782,37.15098,-75.97883
132783,38.25595,-76.97415
132784,37.49371,-82.96127
132785,37.90209,-78.26889
132786,36.84985,-80.12005
132787,37.58043,-77.64803
132788,37.4279,-80.40979
132789,38.80677,-78.11472
132790,36.83179,-80.24645
132791,37.48706,-81.49512
132792,39.124,-76.84054
132793,38.60872,-76.9611
132794,37.92376,-77.79026
132795,36.71317,-82.16373
132796,37.63097,-80.30143
132797,36.65764,-79.57198
132798,39.16872,-77.44276
132799,37.88319,-78.01917
132800,37.20373,-81.57593
132801,37.40681,-77.01635
132802,37.64681,-79.49085
132803,37.65347,-80.45476
132804,37.99597,-76.91495
132805,36.5215,-81.36206
132806,37.21348,-76.95581
132807,38.50206,-77.46526
132808,39.51149,-77.96556
132809,36.86847,-80.58532
132810,38.10512,-78.30502
132811,38.63178,-78.40555
132812,37.33042,-77.26249
132813,36.65237,-76.99107
132814,36.36875,-79.2614
132815,36.37653,-77.79889
132816,39.30094,-77.18388
132817,37.08709,-76.29023
132818,37.83096,-77.98915
132819,37.82791,-77.28777
132820,38.40928,-76.7972
132821,36.88651,-81.06288
132822,38.09207,-77.73832
132823,37.96735,-78.74001
132824,38.9454,-78.89251
132825,37.0643,-79.66282
132826,37.77958,-78.7317
132827,39.39344,-77.88806
132828,38.65622,-77.8186
132829,39.31872,-78.70862
132830,36.33097,-80.63561
132831,38.42014,-79.36364
132832,39.13289,-77.14749
132833,37.03836,-76.90496
132834,39.43761,-77.04526
132835,37.45793,-77.19524
132836,36.51515,-77.60914
132837,38.23541,-77.23913
132838,36.74484,-81.15955
132839,37.6807,-78.95753
132840,38.33901,-79.14391
132841,38.94679,-76.93665
132842,37.96015,-77.18638
132843,39.23872,-77.55109
132844,37.31875,-79.29642
132845,39.42705,-77.78415
132846,38.57208,-78.70836
132847,36.64487,-77.92722
132848,39.28122,-77.60526
132849,36.95097,-80.21698
132850,36.46293,-76.33799
132851,37.66624,-79.49061
132852,39.08345,-77.48527
132853,38.31874,-76.45801
132854,38.39345,-78.49944
132855,38.25401,-75.13965
132856,37.39598,-77.39524
132857,37.67847,-78.58947
132858,37.42514,-78.65389
132859,36.29288,-82.9021
132860,39.08289,-77.11749
132861,37.7432,-78.84808
132862,37.91153,-76.45635
132863,38.44261,-77.62109
132864,38.68846,-78.53308
132865,37.5707,-76.31746
132866,38.82566,-77.79333
132867,36.40848,-76.39412
132868,39.33983,-77.58609
132869,39.03817,-76.9497
132870,36.37235,-81.22285
132871,38.31678,-76.77276
132872,38.54178,-78.80584
132873,37.36848,-77.99249
132874,37.29845,-81.46481
132875,39.10317,-77.10777
132876,37.41595,-80.98202
132877,37.97676,-82.14513
132878,37.77622,-80.71955
132879,37.08234,-81.3462
132880,38.70953,-82.62459
132881,39.1137,-80.51675
132882,38.11781,-81.48352
132883,37.38817,-81.48816
132884,38.6351,-80.23563
132885,38.60205,-81.21762
132886,39.2648,-77.84472
132887,39.74203,-79.88064
132888,38.90369,-81.29929
132889,36.91984,-80.87232
132890,37.61262,-80.88982
132891,39.71146,-81.84207
132892,39.63343,-77.41277
132893,37.50539,-81.57399
132894,38.92648,-80.6162
132895,39.98175,-80.30451
132896,37.68095,-80.89593
132897,38.62399,-80.55203
132898,38.25759,-82.2918
132899,38.06647,-82.15877
132900,38.28371,-81.66735
132901,39.66899,-77.45972
132902,38.65982,-82.03262
132903,39.34202,-79.54339
132904,37.90344,-81.90623
132905,38.90065,-80.74453
132906,38.15038,-80.74511
132907,38.87871,-81.02817
132908,37.369,-80.82038
132909,37.9476,-81.90095
132910,38.12067,-80.84066
132911,38.03067,-80.95315
132912,38.77037,-81.39068
132913,38.81009,-82.39542
132914,37.34327,-81.51408
132915,39.6387,-80.66592
132916,38.69065,-82.08735
132917,38.22759,-81.58236
132918,39.42341,-81.72512
132919,39.31594,-79.51673
132920,38.81288,-81.8104
132921,37.40068,-80.80702
132922,39.79508,-80.52258
132923,37.68289,-81.48399
132924,39.87315,-79.08863
132925,38.25289,-78.96115
132926,37.21594,-82.20484
132927,39.23426,-81.2376
132928,39.59924,-81.10425
132929,39.66092,-80.38897
132930,38.56342,-81.40595
132931,38.6387,-81.77292
132932,38.89952,-80.69178
132933,37.28401,-80.56925
132934,38.09925,-82.76515
132935,38.03259,-82.41014
132936,39.75788,-78.37
132937,38.70897,-82.24821
132938,39.75093,-78.63392
132939,39.78176,-79.33339
132940,37.95286,-82.80682
132941,38.16647,-82.61848
132942,38.13179,-80.04563
132943,38.15871,-82.39346
132944,38.92535,-81.33124
132945,37.39095,-81.57843
132946,37.44845,-81.5726
132947,37.74705,-82.20929
132948,38.10066,-82.1679
132949,39.89092,-80.03342
132950,37.84345,-79.78451
132951,37.84538,-81.16706
132952,39.11621,-78.35389
132953,39.60813,-81.08147
132954,39.0923,-81.30372
132955,38.04453,-82.50236
132956,38.85035,-81.87207
132957,39.81258,-79.85814
132958,38.55038,-81.69845
132959,39.40233,-78.60947
132960,39.92953,-80.3459
132961,40.26035,-81.07314
132962,38.21539,-81.50427
132963,37.94317,-81.72038
132964,39.34452,-81.1976
132965,39.28647,-82.36347
132966,38.06481,-82.22402
132967,38.86342,-80.61981
132968,38.29233,-80.77871
132969,37.29206,-81.304
132970,39.21285,-80.59677
132971,38.96674,-81.96151
132972,39.44649,-79.2809
132973,38.08397,-81.93987
132974,39.65508,-80.63844
132975,39.32261,-79.45392
132976,39.48232,-80.38036
132977,38.10871,-81.17179
132978,37.24317,-81.21705
132979,39.13536,-80.54175
132980,38.44453,-82.47709
132981,37.73623,-80.78259
132982,37.5365,-81.57177
132983,37.64873,-80.42703
132984,38.6826,-81.91234
132985,38.8951,-78.16055
132986,38.54814,-81.39096
132987,38.61484,-80.86314
132988,38.4987,-82.01069
132989,38.99204,-78.40668
132990,37.39984,-80.80285
132991,38.70565,-82.18624
132992,39.00174,-81.57511
132993,39.62287,-80.93899
132994,38.09567,-80.73843
132995,38.91705,-77.40749
132996,39.7601,-78.11416
132997,39.01564,-80.64009
132998,38.91815,-81.93096
132999,39.19424,-80.59594
133000,37.32761,-81.62066
133001,38.02843,-81.36957
133002,38.48203,-81.74095
133003,37.51595,-81.48232
133004,39.29841,-80.29645
133005,39.62092,-79.95231
133006,38.67122,-81.2026
133007,38.36454,-81.06982
133008,38.77009,-81.6193
133009,39.75565,-79.89644
133010,37.28151,-80.85368
133011,38.00287,-81.4543
133012,39.02702,-81.90846
133013,38.91119,-82.0418
133014,37.87147,-82.76237
133015,38.84927,-80.74342
133016,37.09289,-81.20455
133017,39.68647,-81.09705
133018,38.71843,-80.85731
133019,40.01453,-79.59979
133020,37.42651,-80.69757
133021,40.01453,-78.40502
133022,37.36427,-82.64736
133023,39.01063,-81.81818
133024,38.85314,-81.54347
133025,31.77461,-85.67772
133026,32.22874,-85.95497
133027,34.50509,-91.91432
133028,39.08061,-85.66499
133029,39.33088,-88.56254
133030,38.79587,-91.48045
133031,38.84255,-91.2568
133032,33.51344,-91.42789
133033,33.20211,-90.44458
133034,39.64734,-74.68656
133035,40.13428,-74.58822
133036,40.13122,-75.5324
133037,40.09173,-82.10682
133038,39.02312,-83.3424
133039,34.22815,-96.52861
133040,29.06748,-99.47059
133041,28.75996,-98.53531
133042,33.44234,-96.70306
133043,30.01135,-95.69524
133044,37.84765,-77.34886
133045,36.95245,-80.79309
133046,28.67276,-95.5694
133047,36.64593,-82.20571
133048,31.26184,-84.92049
133049,33.25094,-86.57611
133050,32.84428,-86.46638
133051,34.57759,-86.53887
133052,32.59401,-86.30385
133053,33.38399,-85.54552
133054,33.47957,-88.49142
133055,31.6185,-86.82329
133056,33.96983,-85.50163
133057,33.96815,-86.84582
133058,33.37177,-86.14054
133059,35.36203,-86.44695
133060,35.15287,-87.28167
133061,30.79296,-85.60632
133062,33.62373,-86.20607
133063,34.20704,-85.92442
133064,30.71379,-87.16387
133065,33.69176,-85.74859
133066,32.96986,-85.80078
133067,33.75871,-85.50802
133068,41.4401,-71.95508
133069,42.24871,-73.1201
133070,40.66343,-73.21957
133071,40.18809,-89.68512
133072,41.68503,-88.65619
133073,42.13232,-72.64258
133074,42.22031,-88.41174
133075,42.67946,-89.45234
133076,41.2151,-72.25537
133077,41.90844,-70.89864
133078,41.59176,-72.76842
133079,42.3487,-70.75506
133080,42.72843,-71.33199
133081,42.08566,-70.76447
133082,43.07647,-70.37839
133083,41.74482,-73.10401
133084,43.57592,-71.2145
133085,43.89508,-69.45893
133086,41.4526,-71.51591
133087,41.39871,-73.12929
133088,44.41369,-68.71893
133089,44.51147,-68.93421
133090,42.6642,-83.61993
133091,39.84754,-92.50268
133092,41.69065,-72.709
133093,40.56122,-75.06432
133094,42.65923,-76.0041
133095,42.69423,-76.5094
133096,41.13176,-72.99121
133097,42.89784,-77.91971
133098,43.13008,-73.30123
133099,41.40677,-72.22729
133100,40.87783,-82.68572
133101,41.83005,-81.22624
133102,41.91811,-83.72909
133103,41.83315,-72.8512
133104,41.19593,-72.11259
133105,41.40232,-73.00203
133106,40.97621,-72.56843
133107,40.70868,-80.46339
133108,40.80565,-73.03845
133109,45.05719,-97.56507
133110,41.60399,-72.11981
133111,42.37621,-72.94176
133112,41.47121,-73.63373
133113,42.03982,-73.21204
133114,41.76982,-72.45202
133115,40.95565,-73.09484
133116,41.40232,-72.93815
133117,42.01093,-72.23953
133118,41.43538,-73.31985
133119,41.41649,-73.30846
133120,41.6801,-71.77841
133121,41.65899,-72.35176
133122,41.06593,-72.51677
133123,41.45371,-73.08509
133124,42.30732,-72.90481
133125,41.35788,-72.06592
133126,41.85565,-72.90789
133127,41.87704,-72.89703
133128,42.00677,-71.60091
133129,41.96538,-73.16871
133130,41.37482,-73.11707
133131,42.22871,-72.19924
133132,41.22843,-72.17037
133133,41.83982,-71.63424
133134,41.23399,-71.64174
133135,42.05732,-72.78872
133136,41.73399,-71.7123
133137,40.90954,-72.23843
133138,42.12593,-72.82148
133139,41.43593,-72.60369
133140,41.87815,-72.45704
133141,41.21787,-72.81761
133142,41.20232,-72.96065
133143,40.83232,-73.4165
133144,41.80899,-71.80119
133145,41.81288,-72.14009
133146,41.34288,-72.23091
133147,41.70427,-71.66646
133148,41.86593,-72.72066
133149,42.00121,-72.47954
133150,41.54676,-73.80484
133151,40.99815,-73.30816
133152,41.01565,-71.78952
133153,41.88704,-73.70845
133154,41.2851,-73.69179
133155,41.34788,-73.08371
133156,40.94538,-71.86313
133157,40.98788,-71.66063
133158,40.9676,-72.42732
133159,41.68593,-73.20954
133160,41.65565,-72.23868
133161,41.09093,-73.15954
133162,41.53815,-73.93346
133163,40.7576,-73.7279
133164,41.13426,-71.75591
133165,41.94343,-72.74539
133166,41.34287,-73.23485
133167,41.02149,-71.61174
133168,40.89177,-72.7562
133169,41.57843,-73.37566
133170,41.82399,-73.49678
133171,41.07732,-71.49368
133172,40.70565,-73.33068
133173,41.31649,-71.61507
133174,42.07454,-73.20816
133175,42.06204,-72.66289
133176,41.6851,-71.7048
133177,41.87288,-72.32065
133178,41.85232,-72.65872
133179,41.20899,-72.32396
133180,41.5751,-71.53896
133181,41.63371,-71.6098
133182,41.66148,-73.88818
133183,41.40371,-73.89818
133184,42.22676,-72.09953
133185,41.57649,-73.15537
133186,41.66538,-72.69897
133187,41.69676,-73.38594
133188,41.01649,-73.44316
133189,41.91926,-73.88568
133190,42.35343,-72.21425
133191,41.64537,-72.7762
133192,41.34954,-72.57036
133193,42.12371,-72.9412
133194,41.63899,-71.65952
133195,41.84148,-73.53317
133196,40.74649,-72.89345
133197,42.3226,-72.23148
133198,42.34482,-72.59897
133199,42.29426,-72.6623
133200,40.65343,-73.88873
133201,42.10843,-71.90952
133202,41.58454,-73.46317
133203,41.61121,-72.95981
133204,41.9751,-72.15036
133205,41.99815,-72.61094
133206,41.97399,-73.42316
133207,41.55871,-71.46257
133208,42.38704,-72.92898
133209,41.57149,-71.99869
133210,41.47065,-73.51122
133211,41.60287,-73.55067
133212,41.74454,-72.4498
133213,41.76704,-72.52316
133214,41.87815,-72.7315
133215,41.92621,-73.48817
133216,41.34427,-71.58924
133217,41.44371,-72.46843
133218,41.37204,-73.11204
133219,41.62065,-73.31705
133220,42.17315,-73.16815
133221,41.49843,-72.78372
133222,41.45149,-73.6779
133223,42.02427,-72.26259
133224,41.34065,-71.80813
133225,40.80537,-73.8179
133226,42.2001,-72.79483
133227,42.09982,-72.45702
133228,41.5126,-73.0437
133229,42.23926,-72.98731
133230,42.29121,-73.38011
133231,41.23232,-72.65677
133232,40.9726,-72.63844
133233,41.87454,-72.819
133234,41.61815,-73.36149
133235,42.25415,-93.36326
133236,41.31443,-93.71745
133237,43.13888,-96.87948
133238,40.71667,-93.11575
133239,43.44997,-93.89302
133240,43.07275,-92.48519
133241,42.34359,-94.98055
133242,43.36749,-95.64057
133243,42.02416,-93.13466
133244,41.70471,-93.99994
133245,41.72834,-91.67516
133246,41.34971,-93.30577
133247,42.28415,-92.58436
133248,43.77274,-95.45388
133249,42.13445,-91.09152
133250,41.62694,-92.24213
133251,41.7736,-94.67388
133252,41.33804,-95.29249
133253,43.02276,-95.82667
133254,41.08666,-95.01805
133255,42.1861,-92.85159
133256,41.03693,-95.05136
133257,41.55694,-91.89824
133258,42.57863,-90.74291
133259,42.46608,-93.9341
133260,41.14448,-90.16569
133261,41.15169,-92.05491
133262,41.20892,-90.39598
133263,42.05054,-93.80216
133264,41.7497,-94.26023
133265,43.44774,-93.42189
133266,42.04361,-92.76546
133267,41.0011,-93.61356
133268,41.76642,-90.33347
133269,40.46754,-90.76292
133270,42.09809,-89.92624
133271,41.80082,-93.16105
133272,41.75582,-94.53693
133273,41.64055,-95.61807
133274,42.66862,-90.69486
133275,42.19776,-92.13547
133276,42.33833,-91.96407
133277,42.55083,-91.45518
133278,41.11418,-93.18409
133279,41.69276,-93.61551
133280,42.54388,-91.19406
133281,41.37389,-92.9166
133282,42.71636,-92.29241
133283,43.12943,-95.20167
133284,40.40981,-94.648
133285,43.03164,-93.41299
133286,42.4747,-92.32769
133287,42.74802,-93.77937
133288,42.14447,-90.58874
133289,41.23304,-94.02411
133290,41.28777,-93.6452
133291,41.61003,-91.72071
133292,42.61471,-93.21465
133293,41.57082,-94.35748
133294,42.0264,-91.89045
133295,40.58999,-95.04081
133296,40.35695,-92.98882
133297,41.64194,-96.22083
133298,43.05136,-92.46405
133299,40.7086,-93.98135
133300,43.11219,-93.83718
133301,42.03443,-93.56106
133302,41.21364,-90.94764
133303,41.89166,-94.35967
133304,42.21336,-90.85819
133305,43.65331,-91.45571
133306,42.31777,-95.68528
133307,42.98137,-92.7374
133308,41.24054,-93.25911
133309,42.16415,-93.02825
133310,42.18056,-91.01457
133311,42.20443,-95.26056
133312,41.91975,-91.2507
133313,42.18444,-90.76291
133314,42.47166,-91.9663
133315,43.06414,-94.29439
133316,41.88193,-94.42412
133317,40.8165,-92.28739
133318,42.02082,-93.40965
133319,41.99809,-90.95458
133320,42.13693,-91.90657
133321,43.23387,-91.09542
133322,41.47362,-91.22518
133323,43.50274,-94.98304
133324,42.145,-91.24208
133325,43.08163,-94.51276
133326,42.85915,-92.60102
133327,42.94915,-92.34712
133328,42.27945,-91.39101
133329,41.33863,-92.35267
133330,42.05278,-90.67625
133331,43.20193,-92.18211
133332,43.58246,-93.33716
133333,42.81747,-93.78802
133334,41.02976,-90.96515
133335,42.72246,-93.94188
133336,42.97386,-95.63224
133337,41.75693,-93.24966
133338,41.34694,-96.13251
133339,41.66693,-95.02887
133340,42.60053,-93.9808
133341,41.3911,-94.20439
133342,43.24581,-93.10242
133343,41.68527,-94.77135
133344,41.99832,-94.19106
133345,41.40305,-93.11241
133346,41.56499,-94.73749
133347,41.98165,-92.39853
133348,41.31721,-94.1733
133349,43.11582,-91.39957
133350,40.97445,-95.30777
133351,42.43192,-93.50242
133352,42.01304,-94.94555
133353,42.84997,-95.09695
133354,43.39582,-96.15531
133355,42.38583,-91.28212
133356,42.88915,-95.245
133357,42.74665,-92.11547
133358,43.52859,-95.75363
133359,43.0508,-94.61524
133360,41.59527,-93.93077
133361,41.98499,-95.16167
133362,42.0786,-92.22934
133363,41.67805,-93.23744
133364,41.35113,-91.21017
133365,42.91248,-92.93131
133366,42.33526,-93.98747
133367,42.79554,-92.44379
133368,42.60693,-93.27022
133369,41.34304,-93.35772
133370,41.81307,-92.086
133371,40.06727,-91.00487
133372,41.10031,-91.58239
133373,41.6939,-92.28379
133374,42.21832,-96.31752
133375,40.98083,-93.50937
133376,42.67499,-91.89213
133377,42.62748,-95.12387
133378,43.0294,-93.86327
133379,43.79552,-95.64083
133380,41.95165,-94.65332
133381,41.02278,-93.60412
133382,43.19664,-95.21193
133383,41.90864,-89.96346
133384,43.11416,-95.84558
133385,40.54165,-94.25191
133386,41.13972,-93.36772
133387,42.31112,-91.68545
133388,41.25305,-95.4289
133389,41.84808,-91.74599
133390,41.57665,-94.15328
133391,41.32278,-95.21528
133392,42.17415,-91.08543
133393,42.88718,-93.55215
133394,41.51915,-95.36499
133395,42.22914,-94.21414
133396,41.78582,-96.15306
133397,41.67891,-91.05569
133398,42.49582,-96.12751
133399,42.17806,-92.41074
133400,41.70417,-91.99768
133401,41.69943,-93.30798
133402,43.52357,-92.85104
133403,41.53446,-91.65461
133404,40.63809,-90.86404
133405,40.825,-93.59132
133406,43.66469,-95.5
133407,41.16638,-96.22779
133408,41.3486,-93.73771
133409,43.38165,-91.0293
133410,41.21221,-92.72187
133411,41.92583,-92.16741
133412,41.83834,-90.79709
133413,40.36471,-94.58523
133414,41.31364,-91.23794
133415,42.25195,-91.11684
133416,42.15888,-95.72252
133417,41.81447,-90.69321
133418,42.57275,-92.2263
133419,42.40277,-93.14243
133420,42.66914,-92.62768
133421,40.53698,-91.7996
133422,41.79,-92.3213
133423,41.35971,-92.74798
133424,43.45275,-92.63437
133425,41.1839,-92.40629
133426,41.38918,-91.19795
133427,43.83412,-92.83104
133428,41.84555,-93.99883
133429,42.92109,-93.13326
133430,40.94916,-95.79667
133431,41.92221,-95.55055
133432,42.98332,-92.2535
133433,42.33915,-94.41773
133434,42.37665,-96.46724
133435,43.38721,-95.65835
133436,43.59414,-93.15103
133437,40.69389,-94.1055
133438,41.64639,-93.04436
133439,41.33001,-92.7913
133440,41.67611,-91.42546
133441,42.03165,-94.75302
133442,41.3342,-90.20569
133443,42.24748,-92.40686
133444,43.32915,-95.34807
133445,41.02805,-92.56631
133446,42.14056,-90.46041
133447,41.5086,-93.77718
133448,41.90388,-93.15994
133449,41.78583,-92.86937
133450,43.07553,-94.98915
133451,42.14138,-94.083
133452,43.4147,-91.1782
133453,41.23943,-92.91521
133454,41.7003,-90.11402
133455,43.43692,-95.28723
133456,41.36972,-94.90555
133457,42.6936,-92.23936
133458,42.43471,-95.63335
133459,41.76111,-92.03684
133460,43.08719,-96.50586
133461,42.81526,-96.63503
